0.245471E+17    1.54309    
0.249459E+17    1.53506    
0.253513E+17    1.52705    
0.257632E+17    1.51907    
0.261818E+17    1.51112    
0.266073E+17    1.50320    
0.270396E+17    1.49532    
0.274789E+17    1.48747    
0.279254E+17    1.47966    
0.283792E+17    1.47190    
0.288403E+17    1.46418    
0.293089E+17    1.45651    
0.297852E+17    1.44889    
0.302691E+17    1.44133    
0.307610E+17    1.43382    
0.312608E+17    1.42636    
0.317687E+17    1.41897    
0.322849E+17    1.41163    
0.328095E+17    1.40436    
0.333426E+17    1.39715    
0.338844E+17    1.39001    
0.344350E+17    1.38294    
0.349945E+17    1.37594    
0.355631E+17    1.36901    
0.361410E+17    1.36215    
0.367282E+17    1.35537    
0.373250E+17    1.34866    
0.379315E+17    1.34203    
0.385478E+17    1.33548    
0.391742E+17    1.32900    
0.398107E+17    1.32261    
0.404576E+17    1.31629    
0.411150E+17    1.31006    
0.417830E+17    1.30390    
0.424620E+17    1.29783    
0.431519E+17    1.29184    
0.438531E+17    1.28593    
0.445656E+17    1.28011    
0.452898E+17    1.27437    
0.460257E+17    1.26872    
0.467735E+17    1.26315    
0.475335E+17    1.25766    
0.483059E+17    1.25225    
0.490908E+17    1.24693    
0.498884E+17    1.24170    
0.506991E+17    1.23655    
0.515229E+17    1.23148    
0.523600E+17    1.22649    
0.532108E+17    1.22159    
0.540754E+17    1.21677    
0.549541E+17    1.21203    
0.558470E+17    1.20738    
0.567545E+17    1.20280    
0.576766E+17    1.19831    
0.586138E+17    1.19390    
0.595662E+17    1.18956    
0.605341E+17    1.18531    
0.615177E+17    1.18113    
0.625173E+17    1.17703    
0.635331E+17    1.17301    
0.645654E+17    1.16906    
0.656145E+17    1.16519    
0.666807E+17    1.16139    
0.677642E+17    1.15766    
0.688652E+17    1.15401    
0.699842E+17    1.15043    
0.711214E+17    1.14692    
0.722770E+17    1.14349    
0.734514E+17    1.14012    
0.746449E+17    1.13682    
0.758578E+17    1.13358    
0.770903E+17    1.13041    
0.783430E+17    1.12731    
0.796159E+17    1.12428    
0.809096E+17    1.12130    
0.822243E+17    1.11839    
0.835603E+17    1.11554    
0.849180E+17    1.11275    
0.862979E+17    1.11002    
0.877001E+17    1.10735    
0.891251E+17    1.10474    
0.905733E+17    1.10219    
0.920450E+17    1.09969    
0.935406E+17    1.09724    
0.950605E+17    1.09485    
0.966051E+17    1.09251    
0.981748E+17    1.09023    
0.997700E+17    1.08799    
0.101391E+18    1.08581    
0.103039E+18    1.08368    
0.104713E+18    1.08159    
0.106414E+18    1.07955    
0.108143E+18    1.07756    
0.109901E+18    1.07561    
0.111686E+18    1.07371    
0.113501E+18    1.07186    
0.115345E+18    1.07004    
0.117220E+18    1.06827    
0.119124E+18    1.06654    
0.121060E+18    1.06485    
0.123027E+18    1.06320    
0.125026E+18    1.06159    
0.127057E+18    1.06002    
0.129122E+18    1.05848    
0.131220E+18    1.05698    
0.133352E+18    1.05552    
0.135519E+18    1.05409    
0.137721E+18    1.05270    
0.139959E+18    1.05134    
0.142233E+18    1.05001    
0.144544E+18    1.04872    
0.146893E+18    1.04745    
0.149279E+18    1.04622    
0.151705E+18    1.04502    
0.154170E+18    1.04385    
0.156675E+18    1.04270    
0.159221E+18    1.04159    
0.161808E+18    1.04050    
0.164437E+18    1.03944    
0.167109E+18    1.03840    
0.169824E+18    1.03739    
0.172584E+18    1.03641    
0.175388E+18    1.03545    
0.178238E+18    1.03451    
0.181134E+18    1.03360    
0.184077E+18    1.03271    
0.187068E+18    1.03184    
0.190108E+18    1.03100    
0.193197E+18    1.03017    
0.196336E+18    1.02937    
0.199526E+18    1.02859    
0.202768E+18    1.02782    
0.206063E+18    1.02708    
0.209411E+18    1.02635    
0.212814E+18    1.02565    
0.216272E+18    1.02496    
0.219786E+18    1.02429    
0.223357E+18    1.02363    
0.226986E+18    1.02300    
0.230675E+18    1.02238    
0.234423E+18    1.02177    
0.238232E+18    1.02118    
0.242103E+18    1.02061    
0.246037E+18    1.02005    
0.250035E+18    1.01951    
0.254097E+18    1.01898    
0.258226E+18    1.01846    
0.262422E+18    1.01796    
0.266686E+18    1.01747    
0.271019E+18    1.01699    
0.275423E+18    1.01652    
0.279898E+18    1.01607    
0.284446E+18    1.01563    
0.289068E+18    1.01520    
0.293765E+18    1.01478    
0.298538E+18    1.01438    
0.303389E+18    1.01398    
0.308319E+18    1.01359    
0.313329E+18    1.01322    
0.318420E+18    1.01285    
0.323594E+18    1.01250    
0.328852E+18    1.01215    
0.334195E+18    1.01181    
0.339625E+18    1.01148    
0.345144E+18    1.01116    
0.350752E+18    1.01085    
0.356451E+18    1.01055    
0.362243E+18    1.01026    
0.368129E+18    1.00997    
0.374111E+18    1.00969    
0.380189E+18    1.00942    
0.386367E+18    1.00915    
0.392645E+18    1.00890    
0.399025E+18    1.00865    
0.405509E+18    1.00840    
0.412098E+18    1.00817    
0.418794E+18    1.00794    
0.425598E+18    1.00771    
0.432514E+18    1.00749    
0.439542E+18    1.00728    
0.446684E+18    1.00707    
0.453942E+18    1.00687    
0.461318E+18    1.00668    
0.468813E+18    1.00649    
0.476431E+18    1.00630    
0.484172E+18    1.00612    
0.492040E+18    1.00595    
0.500035E+18    1.00578    
0.508159E+18    1.00561    
0.516416E+18    1.00545    
0.524807E+18    1.00530    
0.533335E+18    1.00515    
0.542001E+18    1.00500    
0.550808E+18    1.00485    
0.559758E+18    1.00471    
0.568853E+18    1.00458    
0.578096E+18    1.00445    
0.587489E+18    1.00432    
0.597035E+18    1.00419    
0.606736E+18    1.00407    
0.616595E+18    1.00396    
0.626614E+18    1.00384    
0.636796E+18    1.00373    
0.647143E+18    1.00362    
0.657658E+18    1.00352    
0.668344E+18    1.00341    
0.679204E+18    1.00332    
0.690240E+18    1.00322    
0.701455E+18    1.00312    
0.712853E+18    1.00303    
0.724436E+18    1.00295    
0.736207E+18    1.00286    
0.748170E+18    1.00278    
0.760326E+18    1.00269    
0.772681E+18    1.00262    
0.785236E+18    1.00254    
0.797995E+18    1.00246    
0.810961E+18    1.00239    
0.824138E+18    1.00232    
0.837529E+18    1.00225    
0.851138E+18    1.00219    
0.864968E+18    1.00212    
0.879023E+18    1.00206    
0.893305E+18    1.00200    
0.907821E+18    1.00194    
0.922571E+18    1.00188    
0.937562E+18    1.00183    
0.952796E+18    1.00177    
0.968278E+18    1.00172    
